1.409936828613281250e+02
1.727784881591796875e+02
1.383227844238281250e+02
1.132325592041015625e+02
1.074514007568359375e+02
1.000977706909179688e+02
1.020518035888671875e+02
9.211977386474609375e+01
8.571424865722656250e+01
8.660455322265625000e+01
8.373709106445312500e+01
8.207212066650390625e+01
8.163275146484375000e+01
8.511300659179687500e+01
7.819874572753906250e+01
5.580254364013671875e+01
2.952140045166015625e+01
-6.333343505859375000e+00
-1.673941802978515625e+01
-1.895938873291015625e+01
-1.757190704345703125e+01
-1.495883178710937500e+01
5.580254364013671875e+01
9.832873535156250000e+01
1.220892944335937500e+02
1.335822448730468750e+02
1.335822448730468750e+02
1.164237594604492188e+02
1.065495452880859375e+02
9.886060333251953125e+01
9.299851226806640625e+01
9.099822998046875000e+01
9.126416015625000000e+01
8.966856384277343750e+01
9.390036773681640625e+01
9.812061309814453125e+01
1.277895202636718750e+02
1.491798095703125000e+02
1.503475952148437500e+02
1.312697753906250000e+02
1.050464401245117188e+02
9.020043182373046875e+01
8.765672302246093750e+01
8.492801666259765625e+01
8.521707153320312500e+01
8.791108703613281250e+01
1.058673706054687500e+02
1.373631134033203125e+02
2.145300140380859375e+02
2.666066589355468750e+02
1.683501281738281250e+02
1.220199203491210938e+02
1.070235977172851562e+02
9.889529418945312500e+01
9.609721374511718750e+01
9.266320037841796875e+01
6.645143127441406250e+01
1.869906997680664062e+01
-3.419639587402343750e+00
-1.092357635498046875e+01
-9.432037353515625000e+00
2.454960250854492188e+01
-2.274963378906250000e+00
-1.291230010986328125e+01
-1.682035827636718750e+01
-1.781472015380859375e+01
-2.632458496093750000e+01
-2.952733612060546875e+01
-2.826705932617187500e+01
-2.240495300292968750e+01
-1.678567504882812500e+01
-1.094670867919921875e+01
2.457272720336914062e+01
5.264603042602539062e+01
3.820469665527343750e+01
-8.296813964843750000e-01
3.541817855834960938e+01
-5.096176147460937500e+00
8.952041625976562500e+00
-5.049919128417968750e+00
-5.708976745605468750e+00
-7.743942260742187500e+00
3.749847412109375000e-02
3.867875289916992188e+01
9.726500701904296875e+01
1.185743484497070312e+02
1.235345840454101562e+02
1.057170562744140625e+02
7.306507873535156250e+01
6.099402236938476562e+01
2.668863296508789062e+01
3.268947601318359375e+01
2.923234176635742188e+01
5.442662811279296875e+01
7.566659545898437500e+01
9.377318572998046875e+01
1.175106201171875000e+02
1.305297851562500000e+02
1.175106201171875000e+02
8.504364013671875000e+01
8.223399353027343750e+01
7.328475952148437500e+01
7.885779571533203125e+01
7.208228302001953125e+01
6.452053070068359375e+01
5.426475524902343750e+01
6.294805145263671875e+01
7.399006652832031250e+01
8.799202728271484375e+01
1.075207824707031250e+02
1.241589508056640625e+02
1.071160964965820312e+02
8.424583435058593750e+01
7.681127166748046875e+01
7.461442565917968750e+01
7.182791137695312500e+01
7.580534362792968750e+01
7.986372375488281250e+01
9.520690917968750000e+01
1.186668472290039062e+02
1.875088806152343750e+02
2.726537475585937500e+02
1.444508056640625000e+02
1.103766708374023438e+02
1.000283966064453125e+02
9.262851715087890625e+01
8.431520843505859375e+01
8.138994598388671875e+01
7.581690979003906250e+01
7.005887603759765625e+01
6.534145355224609375e+01
7.099542236328125000e+01
9.594689941406250000e+01
1.190946578979492188e+02
1.228177185058593750e+02
1.039711456298828125e+02
8.069620513916015625e+01
5.589504241943359375e+01
-5.107734680175781250e+00
-1.547913360595703125e+01
-1.502819824218750000e+01
3.159105300903320312e+01
5.539786148071289062e+01
8.334397888183593750e+01
1.038670883178710938e+02
1.118103942871093750e+02
1.000515213012695312e+02
7.585159301757812500e+01
4.892296218872070312e+01
-1.612661743164062500e+01
-1.667004394531250000e+01
-1.668161010742187500e+01
-1.661223602294921875e+01
-1.595318603515625000e+01
-9.709533691406250000e+00
7.992370605468750000e+00
4.390492248535156250e+01
6.093621063232421875e+01
6.515645599365234375e+01
6.271680450439453125e+01
3.740689849853515625e+01
5.957405090332031250e+00
-4.726181030273437500e+00
-1.647348785400390625e+01
-1.557162475585937500e+01
8.720794677734375000e+00
5.448443603515625000e+01
8.321678924560546875e+01
1.015315017700195312e+02
1.091973114013671875e+02
9.889529418945312500e+01
8.038402557373046875e+01
7.136541748046875000e+01
6.652080535888671875e+01
6.501770782470703125e+01
6.494833374023437500e+01
