1.204864888311512345e+02,1.214846587996910898e+02,1.165420662753705017e+02,1.079941032526942024e+02,9.938604020250976134e+01,9.211421300308106197e+01,8.493142451510620106e+01,7.942433274976244206e+01,7.663980644185282642e+01,7.416859983198426676e+01,7.293027145599030803e+01,7.207463141807467366e+01,7.657120235655951035e+01,8.559678583423077214e+01,9.991583360696429850e+01,1.153863521276044111e+02,1.099698590235907432e+02,1.008293043935796049e+02,9.276314928272772420e+01,8.936250230282107054e+01,8.828304388414358073e+01,9.212965184493675963e+01,9.754956249431148763e+01,1.038680351127945869e+02,1.099063938076598959e+02,1.086243100927692069e+02,1.063817691837722208e+02,9.883267470029301194e+01,9.290857390654758774e+01,8.784306755233976105e+01,8.148783408745678969e+01,7.584005349095195925e+01,7.273071693007373995e+01,7.054012557943838146e+01,6.930249936019330903e+01,6.836398904710461011e+01,7.353333086490854953e+01,8.330245349110171560e+01,9.736927962502703338e+01,1.158823028677551576e+02,1.093281379603832022e+02,9.822861477179895928e+01,9.302615970073681240e+01,9.076048814186212610e+01,8.936079209570385729e+01,9.246480080018865522e+01,1.012888720820878632e+02,1.084976651138043877e+02,1.151000816018083412e+02,1.148923866478019136e+02,1.102930060472430256e+02,1.017926032067248485e+02,9.358269100467944668e+01,8.692101309670424314e+01,8.313593404164494416e+01,7.855052557144891523e+01,7.414569259561757519e+01,7.195339713422086447e+01,7.014391408967422592e+01,6.704102962492783035e+01,6.989635757510585279e+01,7.832698152669978242e+01,9.255827012790021513e+01,1.082232975434778695e+02,1.047947816107705421e+02,9.596803797335918773e+01,8.986214886904643606e+01,8.632804109469553566e+01,8.092553168619038217e+01,8.362289875329015842e+01,9.052538397200706299e+01,9.679379008886421332e+01,1.019948960722402802e+02,1.003858970685709551e+02,9.742504765379838716e+01,9.201117311392182785e+01,8.475399527826778012e+01,7.854205020239712098e+01,7.557550177074331543e+01,7.224612979720542683e+01,6.817310282197163929e+01,6.608442963102129397e+01,6.288511085797095745e+01,6.158253621528051269e+01,6.195721824509742248e+01,6.944230673002201115e+01,7.891517658564778515e+01,8.800798383951565995e+01,8.270131210331292948e+01,7.720388001379483001e+01,7.214132411650811605e+01,6.896560899882669560e+01,6.619218738238097899e+01,6.826982832091914588e+01,7.405433547589937859e+01,7.879557469072193499e+01
1.272745300305905971e+02,1.198757975019418751e+02,1.091340744580310229e+02,1.005352004091406002e+02,9.363830554872733103e+01,8.594380473049577063e+01,8.063187632181923448e+01,7.876625265357678529e+01,7.729309121625797729e+01,7.502607164552470920e+01,7.428956587618120011e+01,7.734913178799621392e+01,8.847381571295227332e+01,1.043402201062329624e+02,1.184297447659897955e+02,1.099764947276160711e+02,9.942029885344720697e+01,9.280554405844503663e+01,8.942413251564461518e+01,8.871975382435019242e+01,9.225450951581348136e+01,9.769918571425804998e+01,1.036455625922363168e+02,1.096724199738990819e+02,1.073173145162685529e+02,9.979964997461786425e+01,9.302136294451963749e+01,8.638771491520877532e+01,8.238529745738219390e+01,7.808833573271188300e+01,7.457454612619456213e+01,7.321855306199464053e+01,7.065828443107639600e+01,6.786511635946152410e+01,6.721764033634268287e+01,7.126363391813480064e+01,8.118633701643186384e+01,9.639985146400020710e+01,1.118607535212192943e+02,1.061231316459449658e+02,9.617225083235449290e+01,8.923249177682438926e+01,8.615166688602629108e+01,8.538477155047701217e+01,8.764322309091170382e+01,9.573604581385495749e+01,1.055427155370465471e+02,1.138590844563939157e+02,1.130918387092591075e+02,1.038390422788646958e+02,9.544840181494946307e+01,8.856568385073339300e+01,8.252299925348712861e+01,7.625526552881801479e+01,7.224509700280459867e+01,7.021618674674546412e+01,6.726485051595383879e+01,6.416600685930069403e+01,6.172537454978830596e+01,6.277604920368023045e+01,7.108545680187869209e+01,8.605072360536165377e+01,1.045689926726362842e+02,9.893582360663899067e+01,9.154071589944983600e+01,8.632524475006393061e+01,8.267258410225282717e+01,8.232161169681366175e+01,8.404477643904697004e+01,9.004380449422200172e+01,9.396768161360959937e+01,1.021910136879007638e+02,1.029058580291235785e+02,9.563572848549124217e+01,8.694218484400745695e+01,8.068344575446388944e+01,7.578272264343102904e+01,7.087651101909793283e+01,6.841309985530062932e+01,6.643604878809304637e+01,6.364708218147820418e+01,6.044805603350810230e+01,5.938953070773322196e+01,6.002550828652284309e+01,6.842007695525288113e+01,7.853274501173299882e+01,8.882562457427334834e+01,8.261082174195124139e+01,7.705895672559036313e+01,7.468947390923831620e+01,7.048809282375002283e+01,6.954869746323726076e+01,7.202136935016199004e+01,7.762869058462356975e+01,8.389780620971752967e+01,9.402164153496117649e+01
1.191590353188941833e+02,1.084849603082375467e+02,9.833189564631838664e+01,9.274240374241944096e+01,8.647548522603911181e+01,7.946420076528939092e+01,7.639396909963082294e+01,7.563434666616713287e+01,7.471146310613761443e+01,7.362618697094463016e+01,7.758102784024370635e+01,8.704174335537389595e+01,1.036311249871747577e+02,1.195076005603001761e+02,1.118265393378185308e+02,9.780355962951836091e+01,9.094112352395771381e+01,8.631414122407981893e+01,8.397141325149901547e+01,8.888932826530023590e+01,9.774386124427718414e+01,1.063074510200126639e+02,1.133137776193769497e+02,1.113932591356846729e+02,1.077409309185713369e+02,9.829394045208798047e+01,9.101090707480112485e+01,8.556607956570117324e+01,8.152993372782970027e+01,7.716843006320475240e+01,7.474060583869929530e+01,7.232360372163417139e+01,6.958075281945295387e+01,6.835480721799390835e+01,7.084210892449370078e+01,7.995960857116136822e+01,9.198737652682108035e+01,1.098284895522308062e+02,1.022128788060282858e+02,8.938412105645089412e+01,8.253445627845755439e+01,8.032476271402147461e+01,7.913629141189996119e+01,8.251559827749952092e+01,8.887286810453704788e+01,9.626226675378829611e+01,1.040552620899879486e+02,1.058899080225614142e+02,1.011126644473766589e+02,9.293746704712907558e+01,8.607765640893198622e+01,8.022892656580800974e+01,7.718320117479159137e+01,7.191319561216864997e+01,6.834376635896173013e+01,6.617743707012581922e+01,6.327709649731173158e+01,6.154218120850484297e+01,6.519709571493025635e+01,7.207580478726895024e+01,8.191722911787587691e+01,9.591796107206739919e+01,9.382574267089253794e+01,8.750042115523436337e+01,8.145670609454684552e+01,7.595647882587692834e+01,7.424701187799377067e+01,7.783107095077573945e+01,8.277720223035582592e+01,8.793823579097977472e+01,9.625007619376685852e+01,9.617569563201226401e+01,9.355074610008716718e+01,8.570061307222913172e+01,7.967028771579120416e+01,7.473761934155690767e+01,6.992946437339904264e+01,6.708455186786603974e+01,6.468481104444308016e+01,6.392253562036226100e+01,6.175917561542872392e+01,6.064743699258787046e+01,6.300598079491113879e+01,6.941332537158545790e+01,7.481659153508518045e+01,8.320580724478010382e+01,8.186843890627511655e+01,7.624117792630339352e+01,7.318604729266526476e+01,7.016956898947810828e+01,6.806883075171475639e+01,7.012717995150748607e+01,7.444143112063956380e+01,8.197846414339744570e+01,9.040736246768000228e+01,9.234049108411903717e+01
1.023862677726872334e+02,9.433461194767363622e+01,8.899435556646272971e+01,8.190547283355562058e+01,7.680793819812421930e+01,7.336730988219385097e+01,7.176919394952325604e+01,6.914877078250346187e+01,6.918165093980314850e+01,7.188971675278983753e+01,8.318145140668350734e+01,9.611885966514171287e+01,1.087743521682227765e+02,9.945830712183433775e+01,8.996901475940791215e+01,8.575784687114426674e+01,8.350324234977094306e+01,8.343442776089663937e+01,8.718998090949935431e+01,9.524177981957056716e+01,1.032392928325574388e+02,1.112718512849940566e+02,1.119559484762422414e+02,1.061540078952197064e+02,9.838038390900057095e+01,9.048734844932324961e+01,8.529193169286820364e+01,7.865723905291442009e+01,7.401691819541939310e+01,7.010270128977120407e+01,6.863173095446248340e+01,6.600953338928459857e+01,6.633588494445278627e+01,7.044334844077083346e+01,8.002885384964518778e+01,9.459014823342506872e+01,1.055293767104725191e+02,9.911931961405936420e+01,9.119122401195645011e+01,8.759530627193706209e+01,8.543950663355930430e+01,8.471345150859184514e+01,8.849499086704257422e+01,9.567930523702281675e+01,1.028986514193044712e+02,1.104821996371079678e+02,1.103662541212483887e+02,1.034489414893054260e+02,9.600195164227802991e+01,8.868752131520602688e+01,8.270016831937492441e+01,7.713530820332654514e+01,7.314870173401867248e+01,7.002352755789108585e+01,6.749406058554085064e+01,6.393099162451903794e+01,6.370064404665446034e+01,6.538625344387850191e+01,7.150929554186498649e+01,8.451391110291122288e+01,1.003880315103326666e+02,9.737123906551526886e+01,8.916260602236837940e+01,8.389490542016604024e+01,8.151306869731700999e+01,8.021779999918493331e+01,8.270135101240754238e+01,8.939905569381785710e+01,9.619605172276523319e+01,1.042092546040246788e+02,1.044124741156275320e+02,9.816508644065471856e+01,9.066562884501945518e+01,8.382019502763013463e+01,7.897536626544767557e+01,7.406820002351214782e+01,7.116184342331324331e+01,6.796257342110961019e+01,6.475898002678918886e+01,6.198939983173987400e+01,6.179527895192099152e+01,6.329875218768574996e+01,7.240767605473487833e+01,8.126391816500152743e+01,9.011641245086434537e+01,8.368763756967744882e+01,7.479289894464287158e+01,7.039692002914362945e+01,6.680718632490378184e+01,6.507968563923283511e+01,6.779087565528202219e+01,7.457577400398221812e+01,8.148140207343830355e+01,9.102932165552421395e+01,9.177232147827209019e+01,8.839762453351372073e+01
8.715420319013068706e+01,8.204515217991171028e+01,7.553677126349394655e+01,7.060111352324392442e+01,6.712721201436689000e+01,6.522579018603325096e+01,6.294506887624899605e+01,6.081421607508151794e+01,6.476109582087421757e+01,7.333845260252905973e+01,8.522401979155695528e+01,1.008688188204679363e+02,9.377528420944710774e+01,8.471620903378114065e+01,7.858008931117259976e+01,7.525799495206888423e+01,7.580515723291567554e+01,7.970429175422010815e+01,8.475458935917897918e+01,9.201772777227540701e+01,1.018820518084565236e+02,1.025405457396208533e+02,9.703237563651205733e+01,8.920855174605686955e+01,8.176795087994791800e+01,7.750640629312890439e+01,7.386411411216194267e+01,6.941197986999104330e+01,6.720531852536613826e+01,6.626690145066083915e+01,6.273687473828216810e+01,6.081207015782646153e+01,6.377476425815385142e+01,7.248622724110116167e+01,9.167587569447481144e+01,1.121847497313789148e+02,1.057904097575350164e+02,9.393229692988791157e+01,8.487432272919065213e+01,7.951808502010673863e+01,7.726602411355462152e+01,8.180062985750494420e+01,8.847014965143850418e+01,9.633526810468679002e+01,1.053750184150854921e+02,1.043793171120509555e+02,9.870672685754874465e+01,8.914630149798365721e+01,8.190085789218609591e+01,7.725901402155901110e+01,7.323339517819654532e+01,6.869261561882794354e+01,6.587411539565943031e+01,6.460447828773537537e+01,6.181525348252032614e+01,6.074753772101475136e+01,6.322521148860015217e+01,7.212070839271825662e+01,8.676202363288288666e+01,1.047346112958656619e+02,1.008110425803616437e+02,9.041175148527435113e+01,8.223896322141035853e+01,7.759802734919399825e+01,7.637832585054995604e+01,8.001623977219757933e+01,8.414887108741849886e+01,9.147851585665999607e+01,9.975958328961242216e+01,1.003207793815987827e+02,9.654758983416526519e+01,8.860696335194147366e+01,8.358099329978115577e+01,7.837320337944682080e+01,7.352158641469080180e+01,6.967318504945367863e+01,6.557414169637571888e+01,6.504348762992049160e+01,6.236658351910544695e+01,6.040040404740325641e+01,6.279375158659775025e+01,6.885856990023758328e+01,8.362793470182168676e+01,9.727794832516883616e+01,9.069442085781585661e+01,8.232865083615180879e+01,7.688724102930443394e+01,7.265584937707041036e+01,7.267221343057686056e+01,7.642176202728809642e+01,7.985289042777668556e+01,8.728035167470385147e+01,9.602251357469283732e+01,9.744626440655204647e+01,9.351642505115466975e+01,8.510480613027721120e+01
8.081236001223719256e+01,7.505197039956212279e+01,7.049763899977433823e+01,6.766163864925846383e+01,6.538351510427963831e+01,6.352045154688006789e+01,6.238248281513152449e+01,6.425825691584461197e+01,7.313325285110629181e+01,8.206746735254375835e+01,9.487376361694899174e+01,9.006954689466263630e+01,8.105490066038737496e+01,7.766792457914333170e+01,7.356956616957425865e+01,7.368303943383685350e+01,7.770768501192020494e+01,8.377654682322203428e+01,8.979961639555882869e+01,9.848719493215949683e+01,9.845638036366148071e+01,9.470854018102160410e+01,8.839455125295292248e+01,8.272708390970524306e+01,7.821807048825917263e+01,7.313296452933606417e+01,7.041938043848828954e+01,6.768342343893259283e+01,6.684982782372794929e+01,6.512675954736056383e+01,6.548033957935722071e+01,6.769038906339150685e+01,7.882662450683349675e+01,9.094696311563238567e+01,1.048708813448715205e+02,1.007180480511871252e+02,8.970664661041683985e+01,8.254534347346169909e+01,7.975968216753867068e+01,7.764790342935229717e+01,8.178111721551263713e+01,8.930418384565433598e+01,9.499964045507819321e+01,1.029490948191648982e+02,1.034104354713945781e+02,9.806424267403392037e+01,9.099262410364231357e+01,8.463649658127997100e+01,8.013570647146747206e+01,7.427784939747847659e+01,6.889240969566803585e+01,6.633590789543947608e+01,6.378890780369852109e+01,6.212759919806394748e+01,6.264325622915715286e+01,6.481970833755784156e+01,7.420800237281251555e+01,8.955620683739711296e+01,1.067795399061942874e+02,9.950968290552883389e+01,8.779757367620165098e+01,8.177670739858660909e+01,7.699832452207844824e+01,7.363849156868114676e+01,7.622647064714827536e+01,8.316442769161444915e+01,8.845161708829948566e+01,9.650618338531208451e+01,9.726924846677853509e+01,9.435810299976412807e+01,8.914336664056129678e+01,8.269186472411411160e+01,7.856029408515674106e+01,7.399384241274422891e+01,7.019902371201504820e+01,6.778398605596650839e+01,6.597355915209244870e+01,6.382550458640450586e+01,6.429659797353866679e+01,6.597123536469058536e+01,7.412820896429190043e+01,8.469123930161686076e+01,9.752113195955537606e+01,9.542381772211810187e+01,8.595203965210112074e+01,7.884012040422263112e+01,7.256856964358047435e+01,7.111884905306878579e+01,7.441912276158168993e+01,8.209695829460656569e+01,8.922888883052399933e+01,9.845668016092504615e+01,9.996231222387487492e+01,9.677942922616436761e+01,8.898338284317226510e+01,8.269500488528453275e+01
7.671114886674499189e+01,7.280830704387257413e+01,6.968121072261011761e+01,6.783146447523455436e+01,6.515950630205013283e+01,6.484150747159864636e+01,6.756101435144783807e+01,7.649077564425006415e+01,8.861219402525065902e+01,1.020387453667387518e+02,9.677880166012219831e+01,8.783277026941526344e+01,8.245409070901106929e+01,7.841503011824367775e+01,7.856031273283342387e+01,8.275413487499608323e+01,8.955633163338721658e+01,9.909800675404895287e+01,1.086538680947462296e+02,1.099922448422286863e+02,1.033600264980141787e+02,9.410415248374896180e+01,8.720536542206626507e+01,8.251339982400151030e+01,7.707989734928547421e+01,7.094481745878266565e+01,6.709681917024920494e+01,6.705264856193713285e+01,6.615075798254110850e+01,6.618372564047751894e+01,6.861534968771601939e+01,8.054026458959249624e+01,9.407724316907906825e+01,1.095855304071827732e+02,1.053222211046531811e+02,9.712106757290146675e+01,9.012750243935241201e+01,8.352163702768525866e+01,8.131960299644615020e+01,8.486285463216219682e+01,9.260694845344089288e+01,1.009065445048315013e+02,1.110185412449510807e+02,1.119758871459248724e+02,1.021122172128642944e+02,9.086424058743610033e+01,8.548051648308690176e+01,8.138165887835087631e+01,7.577493939007145229e+01,7.161211022446738639e+01,6.939850477193357392e+01,6.704982272170154545e+01,6.504688007263987970e+01,6.359783079848873655e+01,6.426572889644727127e+01,7.342290721300173573e+01,8.781400156213980779e+01,9.935669593159624924e+01,9.531419592030859178e+01,8.895076411195529431e+01,8.412066656608986648e+01,7.902783580710139688e+01,7.776152085450000584e+01,8.010027050663491366e+01,8.486175047453714626e+01,9.205202873909456684e+01,9.733459351196256648e+01,9.966785967132558710e+01,9.415914878559303247e+01,8.773743724986303505e+01,8.334043970502506227e+01,8.034558858278316507e+01,7.504669812758956482e+01,7.030487079373320114e+01,6.765136951715356872e+01,6.581953651488569790e+01,6.324175915000007819e+01,6.172494995653462979e+01,6.396137299314338520e+01,7.167587380322514434e+01,8.240684502709237336e+01,9.519842038519415439e+01,9.195611871739271237e+01,8.523655654950620431e+01,7.868967166597374785e+01,7.511840920270536515e+01,7.350072970554076335e+01,7.618724956255852021e+01,8.085462676448189256e+01,8.736912698772457020e+01,9.358582596601695514e+01,9.473220695160389937e+01,9.205893411721342545e+01,8.593273800677742713e+01,8.069737018980754328e+01,7.700996497563777154e+01
7.398542226950415568e+01,7.159815602456286854e+01,6.923139576900634040e+01,6.759603325381922900e+01,6.702200469140258576e+01,7.022462840653557237e+01,8.131017874753860042e+01,9.724216199918016912e+01,1.128483172650373092e+02,1.004001854922190802e+02,8.914800202265334406e+01,8.367917815873359189e+01,7.934064269403371839e+01,7.907345089313794517e+01,8.227707907254756492e+01,9.024961926036608872e+01,9.713615999830189196e+01,1.055792033025657730e+02,1.032025181797046400e+02,9.911858231361210869e+01,9.269824532681904827e+01,8.725071370288260653e+01,8.182211413269715194e+01,7.751564693414297835e+01,7.314345599912446971e+01,7.006170939311502366e+01,6.882141512166781183e+01,6.768631095994490465e+01,6.760653619910098655e+01,7.208678109665108025e+01,8.263166392743002575e+01,9.648246067169974083e+01,1.092168945279207151e+02,1.050172699101321570e+02,9.676787985933344771e+01,9.113234182117926707e+01,8.292559542085973590e+01,8.138897629840258219e+01,8.313416036070519510e+01,8.904202082110676031e+01,9.359399651727683533e+01,9.843645460390884239e+01,9.831000757720418903e+01,9.598414669713876890e+01,8.935065529038156740e+01,8.462526014577336753e+01,7.982525313649787790e+01,7.625404338877703481e+01,7.239051158556779342e+01,7.108195390753589038e+01,6.891347439813492315e+01,6.550986745816422285e+01,6.365874558602421018e+01,6.571557428294904923e+01,7.105599060384841437e+01,7.996599862790732516e+01,9.218342242064818493e+01,8.994953977137814150e+01,8.345036542810356650e+01,8.211323807495877247e+01,7.900777305864697553e+01,7.866452455675026556e+01,8.051797954013046876e+01,8.792366263165310158e+01,9.361064028593349917e+01,1.001231642140570983e+02,9.916003896774866178e+01,9.419065546978328030e+01,9.038641395458320460e+01,8.251788100415177496e+01,7.738268039278310084e+01,7.320334946775246010e+01,7.036923253258143518e+01,6.933167867089002812e+01,6.686126889059045197e+01,6.454131286906809351e+01,6.384489673571671631e+01,6.504554174322881011e+01,7.144578585839742857e+01,8.381499322235887917e+01,9.718699213049929142e+01,9.384075691949456655e+01,8.753872975879880869e+01,8.174427621996395033e+01,7.668106586094755528e+01,7.461759643946905385e+01,7.528492578328879858e+01,8.200744012269649375e+01,8.984136316451144921e+01,9.870319814334591513e+01,1.007193117898914636e+02,9.702759179022488922e+01,8.940974834334892307e+01,8.252339479939827527e+01,7.650584009813547937e+01,7.230353882152476785e+01
6.826178400008603830e+01,6.725739001084453150e+01,6.518902700867378996e+01,6.387856726762036175e+01,6.615016699463396321e+01,7.705093822461726916e+01,9.351346939440063011e+01,1.096802634735986999e+02,1.026372353776516633e+02,9.289095615539346795e+01,8.643829073150409670e+01,8.242477709918132689e+01,7.977893696953992730e+01,8.044494340414277644e+01,8.732386566963121766e+01,9.587693546614951856e+01,1.035798094498202886e+02,1.050883620258257878e+02,9.890746766258961031e+01,9.102019899692606941e+01,8.325746095057898799e+01,7.751479416154396063e+01,7.282935453309944762e+01,6.816615871406274607e+01,6.577665403070133721e+01,6.370385861922703441e+01,6.208732165086833987e+01,5.990932178530307795e+01,6.272323468000790569e+01,7.216404129001631418e+01,8.759976880441064395e+01,1.008131110380366238e+02,9.670835360649242318e+01,9.088670673452743642e+01,8.602577355187541741e+01,8.308933851814593652e+01,7.819968818236111474e+01,7.929257902460520313e+01,8.665270171798924537e+01,9.553131727487757985e+01,1.035680355936508619e+02,1.041611665491728189e+02,9.693419346712838092e+01,8.871283230881880399e+01,8.054639106860074094e+01,7.662043222299897138e+01,7.242007819416481595e+01,6.873343825195732393e+01,6.836841284978814315e+01,6.606093355840246772e+01,6.402524128577789497e+01,6.266166722378856946e+01,6.518225646760168956e+01,7.298105338290433508e+01,8.480156061543266333e+01,9.663490399413522880e+01,9.171487731025439416e+01,8.380234292538540330e+01,8.008545205863804028e+01,7.622775088187430015e+01,7.306285500275988909e+01,7.433265778811906443e+01,7.834491987444916106e+01,8.568585374991864967e+01,9.109152241553239548e+01,9.308752203251265200e+01,9.114727968602873887e+01,8.571241974113733875e+01,7.947625469521821628e+01,7.547628322086714547e+01,7.179504393271396623e+01,6.833789090637036168e+01,6.823346535139000935e+01,6.518657699084515400e+01,6.315729521568906080e+01,6.154706976866876289e+01,6.315130931147426452e+01,7.336143371238414090e+01,8.797161082892985462e+01,9.940604772515246168e+01,9.547850705451526210e+01,8.881804536952978424e+01,8.622060671915215835e+01,8.135819328751124146e+01,7.954218714221771336e+01,7.860534830645617888e+01,8.288677024079028399e+01,9.013200800492602127e+01,9.543631453436810830e+01,9.791750267178966283e+01,9.296313916017298595e+01,8.484348117535282086e+01,7.839487915193419099e+01,7.349375260558849732e+01,7.003661535804823757e+01,6.743062405834335493e+01
6.872780952247281050e+01,6.806555736723879590e+01,6.686255844915481816e+01,6.919594797007127340e+01,7.734018664093571260e+01,9.063135082918698515e+01,1.085747990767428632e+02,1.013657707974128215e+02,9.087275827236959458e+01,8.349616394272902653e+01,7.932375614697102151e+01,7.818419411469369606e+01,8.010327206536231870e+01,8.569763087839673688e+01,9.467515725366985180e+01,1.048132614583620068e+02,1.033070427108150540e+02,9.891098346686241882e+01,8.922771904742138815e+01,8.217866560025120748e+01,7.947185312630301723e+01,7.574055379148890665e+01,7.231573440207453984e+01,6.896000035145553397e+01,6.736816438251663897e+01,6.589815655421202223e+01,6.435341600995086253e+01,6.785450009368301494e+01,7.745927070422447969e+01,9.239912153126103078e+01,1.073354730500464314e+02,1.013665826885668082e+02,9.165578712616037649e+01,8.353600022134469327e+01,8.016599926362758310e+01,7.884663991887785528e+01,8.038698965249884054e+01,8.815900455938584912e+01,9.627900662970171197e+01,1.057512352921369683e+02,1.050388065422627477e+02,9.803160063322108897e+01,8.920011618262260811e+01,8.220956659355846341e+01,7.743933131732349295e+01,7.303881384420728295e+01,7.009690903450655242e+01,6.749348250756372636e+01,6.646111700329980465e+01,6.470773908014146514e+01,6.314637341490031019e+01,6.524512495787874400e+01,7.425409010573110891e+01,8.843161853088597013e+01,1.020831540915376650e+02,9.613001599632565330e+01,8.601820299857799057e+01,7.933083724358169775e+01,7.610919253962430275e+01,7.511927129914272427e+01,7.649338631898550034e+01,8.314828167248150237e+01,8.854968306831307245e+01,9.461404666552921583e+01,9.575259204081821451e+01,9.061093449209396056e+01,8.312067324924063882e+01,7.857245882531815084e+01,7.337184843981081883e+01,7.003687068777512081e+01,6.792197742897374724e+01,6.465450713539880212e+01,6.576053526586508724e+01,6.311253075059651962e+01,6.140762387688035062e+01,6.363857453760138583e+01,6.963615363243734180e+01,8.197789395482199382e+01,9.344147430082460914e+01,8.872243729674650581e+01,8.299147855909876625e+01,7.892498382914564559e+01,7.710630891443163648e+01,7.810076440922017582e+01,7.773803051962784139e+01,8.225780311260544408e+01,8.594511580561015762e+01,9.352662963360951665e+01,9.186066197767787855e+01,8.732571627223728683e+01,8.243215117948140858e+01,7.924711168554543406e+01,7.528576636317613691e+01,7.226474161297034016e+01,6.853485483966485958e+01,6.479035115671432266e+01
